545037872	20150530	201505	2015	2015.4110	JPN	JAPAN	JPN																		1	042	042	04	1	1.9	2	1	2	-4.06015037593985	4	Shoin, Ishikawa, Japan	JA	JA15	37.45	137.283	-244143	0							4	Shoin, Ishikawa, Japan	JA	JA15	37.45	137.283	-244143	20160529	http://www.thestar.com.my/news/regional/2016/05/29/dads-also-juggling-jobs-and-housework/
545037873	20150530	201505	2015	2015.4110	JPN	TOKYO	JPN																		1	046	046	04	1	7.0	5	1	5	-1.26182965299684	4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	0							4	Tokyo, Tokyo, Japan	JA	JA40	35.685	139.751	-246227	20160529	http://deadline.com/print-article/1201764227/
545037874	20150530	201505	2015	2015.4110	JUD	SUPREME COURT						JUD													0	060	060	06	2	6.0	65	11	65	-0.943322762976433	4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	0							4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	20160529	http://www.thefiscaltimes.com/latestnews/2016/05/28/Canadas-Trudeau-defends-assisted-suicide-bill-deadline-nears
545037875	20150530	201505	2015	2015.4110	JUD	SUPREME COURT						JUD													0	120	120	12	3	-4.0	65	11	65	-0.943322762976433	4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	0							4	Winnipeg, Manitoba, Canada	CA	CA03	49.8833	-97.1667	-576096	20160529	http://www.thefiscaltimes.com/latestnews/2016/05/28/Canadas-Trudeau-defends-assisted-suicide-bill-deadline-nears
545037876	20150530	201505	2015	2015.4110	JUD	HIGH COURT						JUD			ISR	ISRAEL	ISR								0	172	172	17	4	-5.0	5	1	5	-1.89504373177842	4	Ben Gurion, HaMerkaz, Israel	IS	IS02	32.0114	34.8867	149507	4	Ben Gurion, HaMerkaz, Israel	IS	IS02	32.0114	34.8867	149507	4	Ben Gurion, HaMerkaz, Israel	IS	IS02	32.0114	34.8867	149507	20160529	http://www.miragenews.com/ben-gurion-the-worlds-most-secure-airport/
545037877	20150530	201505	2015	2015.4110	MDV	MALE	MDV								USA	CINCINNATI	USA								0	042	042	04	1	1.9	176	22	176	-5.76615702835359	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20160529	http://www.live5news.com/story/32088966/police-responding-to-reports-of-a-child-falling-into-gorilla-exhibit-at-the-zoo
545037878	20150530	201505	2015	2015.4110	RUS	RUSSIA	RUS								GRC	GREECE	GRC								0	050	050	05	1	3.5	385	41	385	0.375781128527039	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Athens, AttikíR, Greece	GR	GR35	37.9833	23.7333	-814876	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20160529	http://www.gazettetimes.com/travel/putin-visits-russian-orthodox-monastic-community-in-greece/article_1d0692e7-9a09-5fce-8622-b9ae8eff28f5.html
545037879	20150530	201505	2015	2015.4110	USA	CINCINNATI	USA								MDV	MALE	MDV								0	043	043	04	1	2.8	176	22	176	-5.76615702835359	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	39.162	-84.4569	1066650	20160529	http://www.live5news.com/story/32088966/police-responding-to-reports-of-a-child-falling-into-gorilla-exhibit-at-the-zoo
545037880	20160429	201604	2016	2016.3260	DEU	GERMAN	DEU								USAGOV	OBAMA	USA					GOV			0	043	043	04	1	2.8	49	6	49	-2.15790241058958	1	Germany	GM	GM	51	9	GM	1	Japan	JA	JA	36	138	JA	1	Japan	JA	JA	36	138	JA	20160529	http://en.africatime.com/toute_lafrique/db/german-economy-minister-blasts-merkel-eu-us-trade-treaty
545037881	20160429	201604	2016	2016.3260	DEU	GERMAN	DEU								USAGOV	OBAMA	USA					GOV			0	141	141	14	3	-6.5	42	5	42	-2.01922753623909	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	1	Canada	CA	CA	60	-95	CA	20160529	http://en.africatime.com/toute_lafrique/db/german-economy-minister-blasts-merkel-eu-us-trade-treaty
